hblock,streetuse,length,RackDist,InterDist,BikewayDis,ParkDist,StationDis,BusDist,SignalDist,Population,Pop_employ,Empl_rate,Bike_Commu,age_avg,age_median,area,Pop_densit,Arterial,Collector,Residentia,SecArteria,NUM_Thefts,NUM_racks,NUM_parkin,NUM_statio,NUM_bus,NUM_inters,NUM_signal,CompDev,Commercial,Industrial,MultiRes,OneRes,TwoRes
1600 ONTARIO ST,Residential,70.0,152.451,35.0,0.0,5.174,363.092,234.238,113.715,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,58.0,0.0,1.0,0.0,0.0,2.0,0.0,1,0,0,0,0,0
0-100 W 63RD AV,Residential,47.211,843.684,23.606,0.001,985.312,859.125,100.122,116.397,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0
4900-5000 SOMERVILLE ST,Residential,46.651,341.52,23.325,81.044,672.674,2327.264,30.778,99.409,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,1,0
1500 HOWE ST,Residential,85.885,19.975,42.942,42.831,9.392,752.773,57.987,112.369,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,0,0,1,0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
3600-3700 W 18TH AV,Residential,45.435,60.648,22.717,0.0,772.12,5034.461,43.707,22.717,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,1,0
3500 W 44TH AV,Residential,63.131,287.263,31.566,45.172,1660.342,5021.318,248.362,177.894,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3100 VICTORIA DRIVE,Secondary Arterial,66.016,360.837,33.008,135.593,462.342,630.651,268.183,284.54,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,1,0,0,1,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,1
3400 W 1ST AV,Residential,145.632,308.433,72.816,66.838,766.965,4286.117,308.238,308.828,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
2800 WATSON ST,Residential,53.14,47.871,26.57,45.517,24.048,1101.947,70.287,86.821,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,1.0,0.0,9.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0
3400 E 23RD AV,Residential,184.479,1235.786,92.24,184.58,1721.498,1254.43,111.505,141.344,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
500-600 E 43RD AV,Residential,194.195,145.81,97.098,201.175,110.845,1729.767,140.495,144.304,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
300 POWELL ST,Arterial,177.486,17.187,88.743,101.071,29.197,1034.241,118.158,88.743,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,1,0,0,0,19.0,1.0,4.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
2800 W 32ND AV,Residential,170.927,122.106,85.463,257.854,1071.107,3965.133,80.532,543.889,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5600 HUDSON ST,Residential,57.78,1299.681,28.89,389.929,1283.353,1371.91,138.682,170.943,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1700 W 32ND AV,Residential,53.334,997.348,26.667,92.491,971.268,2255.411,416.277,223.988,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2100 GRANDVIEW HWY NORTH,Residential,110.896,398.15,55.448,0.001,587.409,633.257,233.589,117.182,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
900 PACIFIC ST,Arterial,49.699,52.595,24.849,0.002,67.137,743.699,143.96,23.309,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,13.0,0.0,0.0,0.0,0.0,1.0,2.0,1,0,0,0,0,0
3400 KNIGHT ST,Arterial,50.342,353.608,25.171,221.346,762.109,985.411,41.075,75.464,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,1,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,1
6300 MAPLE ST,Residential,49.072,204.109,24.536,240.712,505.164,2630.527,172.815,177.848,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1000 E 35TH AV,Residential,40.438,467.518,20.219,99.743,569.209,2356.71,230.25,225.599,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1900 E 11TH AV,Residential,93.652,231.655,46.828,123.901,306.26,359.707,201.691,137.949,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
3900 W 24TH AV,Residential,201.343,569.919,100.671,513.703,1419.544,5601.98,508.334,524.813,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4200 BRAKENRIDGE ST,Residential,50.544,498.118,25.272,161.665,1198.587,3384.86,75.856,277.917,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1000 UNION ST,Residential,50.861,113.913,25.43,0.002,466.097,1320.126,56.727,63.717,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,0,0,1,0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0,1,0,0,0
400 E 34TH AV,Residential,47.405,362.916,5.043,21.573,640.765,1553.188,85.655,88.83,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0
1800 E 22ND AV,Residential,24.408,398.061,12.204,417.346,1077.048,835.426,138.22,138.997,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,1,0,1,1
4300-4400 PINE CRESCENT,Residential,227.604,1153.654,110.785,218.14,1123.238,2344.718,333.46,379.375,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1500 W 6TH AV,Residential,51.819,37.802,25.909,93.249,6.059,1530.699,59.752,25.909,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,12.0,1.0,19.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0
6000 KERR ST,Residential,44.768,714.352,22.384,137.852,625.234,1225.198,170.781,169.789,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1900 W 52ND AV,Residential,52.728,322.978,26.364,167.738,1001.597,2560.308,172.675,330.674,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3600 E 46TH AV,Residential,39.105,472.116,19.552,126.995,763.731,1263.678,458.525,140.965,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
8500 NANAIMO ST,Residential,34.817,1723.897,17.409,37.719,2561.611,4150.089,161.494,242.609,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1,0
4400-4600 BEATRICE ST,Residential,1.596,262.687,0.798,299.429,1895.599,985.4,99.203,275.248,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4400 ST. CATHERINES ST,Residential,46.627,327.581,23.314,141.612,1109.472,2194.879,326.402,316.515,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2300 BROCK ST,Residential,35.031,238.149,17.516,232.288,1777.157,493.423,72.412,72.817,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
2800 ST. CATHERINES ST,Residential,50.279,350.25,25.139,140.763,684.222,841.123,281.96,143.026,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
0 N LAKEWOOD DRIVE,Residential,41.952,153.509,29.224,4.124,464.928,2525.963,83.194,71.275,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,1,0
2400 YUKON ST,Residential,31.382,2.996,15.691,0.002,29.1,150.435,28.064,15.691,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,6.0,4.0,3.0,0.0,1.0,1.0,1.0,1,1,0,0,0,0
1800 HIGHBURY ST,Residential,49.628,205.489,24.814,0.0,688.518,4807.11,140.705,124.216,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,0,0,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3200 E 53RD AV,Residential,46.691,1300.845,23.346,301.442,1276.677,1945.207,307.837,124.999,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
400 W 16TH AV,Secondary Arterial,47.476,209.835,23.738,0.0,119.46,674.167,156.38,165.529,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,1,0,0,1,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,1
2200 CAROLINA ST,Residential,50.321,280.055,25.16,74.797,216.177,881.286,278.405,195.238,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
5600 VICTORIA DRIVE,Secondary Arterial,129.714,2.391,64.857,290.311,1794.941,1803.844,21.944,64.857,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,1,0,0,1,39.0,2.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0
500 NICOLA ST,Arterial,101.037,163.634,50.518,155.369,6.553,796.483,115.377,113.194,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,8.0,0.0,18.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1100 E 22ND AV,Residential,12.792,131.555,37.19,245.855,1253.633,1472.668,168.333,182.339,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1
4500-4600 TODD ST,Residential,120.238,171.098,60.119,110.528,1052.346,146.051,87.136,108.952,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
400 W 5TH AV,Residential,67.428,86.048,33.714,0.0,22.234,85.314,64.131,44.829,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,1,1,0,0,0,0
4200 ASH ST,Residential,51.207,280.021,25.604,141.679,305.938,273.76,133.575,200.391,7970,31765,71.0,2095,42.1,40.2,2178080.618955667,0.003659185032288,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1
3000 SPRUCE ST,Residential,51.176,187.945,25.588,89.985,383.777,1148.827,165.579,176.554,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1
6700 MARINE CRESCENT,Residential,126.839,828.843,33.113,82.387,1066.652,3466.828,639.563,453.326,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
400 W 14TH AV,Residential,142.944,76.63,71.472,0.0,107.477,454.233,68.402,71.472,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
5100 BLENHEIM ST,Collector,52.608,631.597,26.304,186.541,1335.637,4622.917,473.422,535.983,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4100 HIGHBURY ST,Residential,63.627,236.161,31.813,210.391,1517.906,5297.327,203.217,213.54,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2500 W 12TH AV,Secondary Arterial,164.82,315.188,82.41,86.623,280.162,3374.207,307.834,82.41,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2500 TRINITY ST,Residential,191.096,606.638,95.548,211.443,923.861,3176.3,117.477,145.784,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1700 KITCHENER ST,Residential,47.212,28.192,23.606,307.829,4.846,999.156,42.879,96.907,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,21.0,4.0,15.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1
5800-5900 BOUNDARY ROAD,Arterial,169.626,267.206,84.813,85.454,712.265,1109.262,269.492,84.813,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1400-1500 SE MARINE DRIVE,Arterial,58.3,1331.791,28.33,6.18,1252.602,2944.894,16.217,79.095,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,1,0,0,0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0,1,0,1,0
700 GLEN DRIVE,Residential,50.675,84.959,25.338,80.119,429.626,1321.887,97.723,120.879,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,0,0,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0,0
2100 W 42ND AV,Residential,164.41,122.98,82.205,182.731,11.332,3014.254,114.288,119.349,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0
700 CARRALL ST,Residential,109.221,185.407,27.143,7.973,47.234,329.926,86.523,27.143,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,0,0,1,0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,0
2900-3300 BOUNDARY ROAD,Arterial,30.749,1663.059,15.375,473.835,2426.41,930.237,102.543,22.026,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,0,0,1,0
3900 MAPLE CRESCENT,Residential,67.956,692.291,33.978,181.587,1122.33,2625.588,30.53,140.802,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0
1000 SW MARINE DRIVE,Arterial,122.107,700.831,50.702,311.57,2801.649,1177.255,27.996,61.053,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,1,0,0,0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0,1,0,0,0
5900-6000 CULLODEN ST,Residential,190.953,881.457,95.477,100.804,854.31,2626.857,103.806,264.939,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
6800-6900 KILLARNEY ST,Residential,53.047,1456.529,26.523,345.023,1619.392,2246.459,340.919,338.445,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3300-3400 W 28TH AV,Residential,146.881,362.292,120.061,105.448,1865.137,4732.613,322.915,348.277,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
500 SHANGHAI ALLEY,Residential,78.189,17.753,7.01,55.917,43.388,333.036,63.033,66.066,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,0,0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0
4300 NW MARINE DRIVE,Secondary Arterial,266.38,975.233,82.129,50.813,943.273,6032.414,411.273,408.198,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
900 SLOCAN ST,Residential,46.097,525.104,23.048,0.002,624.964,1971.516,372.979,382.2,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1000 W 33RD AV,Collector,51.88,1201.52,25.94,352.793,719.541,1252.453,44.109,25.94,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,1,0,0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
1200 CYPRESS ST,Residential,49.066,192.62,24.533,7.593,335.746,1879.854,241.025,245.78,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
6900 ARGYLE ST,Residential,152.092,439.641,76.046,201.313,1377.858,3198.653,403.369,329.44,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
400 W 46TH AV,Residential,70.971,273.923,35.486,56.17,1804.785,269.412,94.641,118.287,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,1
6500 WINDSOR ST,Residential,52.728,403.67,26.364,378.314,373.001,2269.888,79.978,386.547,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1900 WATERLOO ST,Residential,49.775,115.003,24.888,77.048,530.008,4243.643,89.072,163.835,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,1
500-600 E KENT AV SOUTH,Secondary Arterial,213.155,1791.547,106.418,307.123,336.206,1790.534,355.071,375.852,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,1,0,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
2700 W 33RD AV,Collector,166.327,253.256,83.163,278.095,896.911,3819.366,259.546,648.971,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3200 W 8TH AV,Residential,28.321,14.461,14.161,0.0,62.304,4076.152,141.931,97.812,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
3900 PENTICTON ST,Residential,49.743,282.119,24.872,227.754,1747.758,278.136,172.174,258.494,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
400 KASLO ST,Residential,47.262,61.51,23.631,0.002,578.94,2452.214,35.8,23.631,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,0,0,1,0
400 SE MARINE DRIVE,Arterial,194.301,1459.487,64.407,394.071,237.045,1461.66,42.943,85.486,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
3300 CAMOSUN ST,Residential,55.723,503.014,27.862,0.001,930.394,5776.712,150.366,147.37,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4600 DRUMMOND DRIVE,Residential,172.149,914.34,77.735,323.251,906.288,6713.159,326.461,325.415,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2200 E 61ST AV,Residential,144.215,775.453,72.108,392.014,2362.59,3411.303,303.828,322.027,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3900-4200 COMMERCIAL ST,Residential,36.226,76.983,75.039,410.591,1412.149,875.458,83.626,91.991,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,1
500 COLUMBIA ST,Arterial,50.287,28.981,25.144,115.168,28.087,534.933,63.179,25.144,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,62.0,1.0,8.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0
3500 EUCLID AV,Residential,83.467,300.781,13.731,204.75,355.401,446.426,191.762,309.348,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0
2600 DUNBAR ST,Residential,50.294,132.684,25.147,273.128,188.449,4690.051,170.296,169.637,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
900 W 67TH AV,Residential,50.638,782.731,25.319,0.0,2466.47,788.747,171.4,176.145,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
3300 BALSAM ST,Residential,60.959,336.055,30.479,288.922,687.082,3371.623,151.106,476.612,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
300 E KING EDWARD AV,Arterial,29.679,298.762,14.839,36.408,269.106,1337.175,12.996,14.839,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,1,0,0,0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0,0,0,1,0
100 E 30TH AV,Residential,49.777,69.716,24.888,11.54,167.156,1148.832,67.326,68.949,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0
3200 BURRARD ST,Residential,51.204,507.386,25.602,172.522,516.631,2378.497,77.747,78.929,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
5800-5900 KERR ST,Residential,47.46,656.47,23.73,64.982,565.215,1165.716,198.947,207.976,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0
5600-5700 SENLAC ST,Residential,46.93,261.131,23.465,602.991,6.119,657.134,49.857,83.115,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,12.0,0.0,17.0,0.0,0.0,1.0,0.0,1,1,0,0,0,0
3200 W 22ND AV,Residential,47.201,560.698,23.6,27.649,1227.32,4434.161,296.453,364.268,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
1300 E 55TH AV,Residential,63.4,1012.491,31.7,63.221,900.472,2771.317,232.488,182.895,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
5400 BALACLAVA ST,Residential,52.799,540.542,26.399,154.766,1018.736,4373.772,299.758,289.674,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3100 COLLINGWOOD ST,Residential,60.319,225.895,30.149,183.242,657.958,4736.497,158.912,174.613,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
1700 PINE ST,Residential,49.044,28.406,24.522,113.369,6.881,1622.924,176.836,187.465,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0
1300 E 1ST AV,Arterial,92.488,329.902,46.244,188.67,443.206,479.31,92.067,94.156,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
