hblock,streetuse,length,RackDist,InterDist,BikewayDis,ParkDist,StationDis,BusDist,SignalDist,Population,Pop_employ,Empl_rate,Bike_Commu,age_avg,age_median,area,Pop_densit,Arterial,Collector,Residentia,SecArteria,NUM_Thefts,NUM_racks,NUM_parkin,NUM_statio,NUM_bus,NUM_inters,NUM_signal,CompDev,Commercial,Industrial,MultiRes,OneRes,TwoRes
2000 COMMERCIAL DRIVE,Secondary Arterial,50.312,29.113,25.156,299.278,11.111,423.448,13.202,48.438,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,1,0,0,1,8.0,1.0,7.0,0.0,1.0,2.0,0.0,0,1,0,0,0,1
900 GARDEN DRIVE,Residential,50.332,327.937,25.166,96.157,553.776,1633.091,107.523,199.595,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
200 E 28TH AV,Residential,50.359,126.679,25.179,143.315,117.687,1212.331,118.319,125.295,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
400 COLUMBIA ST,Arterial,55.311,60.225,27.655,152.249,6.992,563.449,40.77,27.655,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,52.0,0.0,11.0,0.0,1.0,1.0,1.0,1,0,0,0,0,0
3500 E 43RD AV,Residential,50.24,145.866,25.12,187.333,416.496,900.747,162.349,150.139,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0
8000-8200 ONTARIO ST,Residential,125.811,793.91,62.905,97.933,931.119,802.648,60.228,62.905,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0
6400 MACKENZIE PLACE,Residential,134.537,953.108,39.586,80.841,956.969,3932.599,776.614,434.979,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
0 W 27TH AV,Residential,14.965,452.936,7.482,178.865,422.218,626.613,215.929,280.595,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4100 WINDERMERE ST,Residential,40.425,677.703,20.212,201.075,1366.735,762.491,197.033,229.466,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1900 POWELL ST,Arterial,140.995,101.339,70.497,208.303,470.007,2364.452,38.944,70.497,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,1,0,0,0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,0,0
3300 ONTARIO ST,Residential,55.005,236.158,27.502,4.637,232.219,1027.741,278.922,135.925,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0,0,0,1,0
2100 VINE ST,Residential,95.394,146.572,47.697,255.459,107.772,2724.16,137.85,143.022,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1
1300 HARWOOD ST,Residential,140.471,129.765,70.236,217.087,31.511,1343.49,108.397,130.609,47200,27350,71.1,2570,42.8,38.4,2257987.747623282,0.020903567811509,0,0,1,0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
5400 COLUMBIA ST,Residential,50.358,534.929,25.179,139.368,1183.254,479.313,278.26,287.28,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1400 W 67TH AV,Residential,48.172,71.609,24.086,0.0,2698.183,1638.736,70.065,82.079,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0
3100 E 45TH AV,Residential,107.992,659.3,53.996,6.494,550.552,1159.022,164.332,253.922,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0
3600 GRAVELEY ST,Residential,108.89,1171.845,54.445,791.322,2382.292,1168.452,208.387,109.621,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
0-100 E 64TH AV,Residential,49.939,1101.672,24.97,347.641,653.518,1109.978,64.441,148.497,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,1,1
300 VERNON DRIVE,Residential,51.089,78.622,59.417,291.174,150.107,1764.96,94.021,153.471,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
800 DUNSMUIR ST,Arterial,49.676,25.868,24.838,0.004,34.698,125.695,44.295,24.838,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,14.0,4.0,1.0,0.0,0.0,1.0,1.0,1,0,0,0,0,0
400 HAWKS AV,Residential,55.852,59.124,27.926,241.206,55.123,1297.883,41.131,27.926,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,0,0,1,0,16.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0,1,0,0,1
1900 CASSIAR ST,Residential,51.004,1451.477,25.502,611.817,2319.41,690.907,212.609,216.58,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,1
1300 CARDERO ST,Residential,55.222,248.174,27.611,35.003,203.957,1554.071,96.117,82.386,47200,27350,71.1,2570,42.8,38.4,2257987.747623282,0.020903567811509,0,0,1,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0
1300 W 64TH AV,Residential,50.314,424.159,25.157,251.309,2629.588,1331.909,315.856,363.256,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3800 WINDERMERE ST,Residential,55.16,884.168,27.58,35.131,1706.795,964.41,44.463,201.035,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
600 THURLOW ST,Arterial,60.328,117.511,30.164,90.442,8.955,208.118,94.281,30.164,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,31.0,0.0,5.0,0.0,0.0,1.0,1.0,1,0,0,0,0,0
700 NICOLA ST,Arterial,54.966,110.322,27.483,0.002,6.005,857.844,45.283,27.483,47200,27350,71.1,2570,42.8,38.4,2257987.747623282,0.020903567811509,1,0,0,0,16.0,0.0,15.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0
7800-7900 VICTORIA DRIVE,Secondary Arterial,35.651,809.953,17.826,527.708,2053.157,3724.362,48.876,303.459,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,1,0,0,1,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
700 VERNON DRIVE,Residential,8.432,160.981,4.216,92.678,393.383,1377.87,149.184,159.429,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,0,0,1,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1
2300 WOODLAND DRIVE,Residential,50.044,134.713,25.022,0.002,290.475,379.4,124.468,130.752,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0
800 E 37TH AV,Residential,40.562,385.082,20.281,0.002,317.943,2166.981,269.273,277.653,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2500 E 34TH AV,Residential,44.765,91.781,22.382,129.351,1272.462,831.403,91.573,126.733,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
300 SW MARINE DRIVE,Arterial,145.676,313.507,44.655,217.163,1422.272,331.719,239.814,127.045,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0
300 E 30TH AV,Residential,44.509,261.582,22.255,13.352,292.969,1436.84,253.919,260.496,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3300-3400 W 26TH AV,Residential,233.11,363.892,116.555,316.663,1661.627,4722.305,133.138,164.266,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
100 KEEFER ST,Arterial,130.88,75.727,38.337,27.103,27.541,570.76,55.911,47.366,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,73.0,0.0,2.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0
3200-3300 DUMFRIES ST,Residential,105.199,356.51,52.599,0.0,470.313,701.248,219.284,230.064,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
1300 LAURIER AV,Residential,169.677,642.396,84.838,399.034,830.376,1477.297,180.922,303.917,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1700-1800 E 4TH AV,Residential,39.978,29.235,19.989,349.726,23.543,467.239,64.817,19.989,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,11.0,1.0,5.0,0.0,0.0,2.0,1.0,0,1,0,0,0,1
7900 YUKON ST,Residential,6.732,317.853,3.366,104.286,1523.278,346.621,163.048,144.938,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,1,0
7900 BORDEN ST,Residential,49.722,1076.927,24.861,178.325,1461.896,3152.648,194.506,214.199,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3500 RUPERT ST,Secondary Arterial,46.732,1091.422,23.366,14.486,1966.099,918.405,58.741,214.805,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
6000 EAST BOULEVARD,Residential,107.929,153.063,53.964,154.02,175.376,2856.541,39.663,67.311,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0
2400 E 29TH AV,Collector,5.915,345.349,48.241,338.757,1720.767,406.198,63.685,85.154,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1
5800 RUPERT ST,Secondary Arterial,51.579,556.813,25.79,178.265,617.186,1173.092,14.644,176.138,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,1,0,0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,1,0
2800 KITCHENER ST,Residential,143.788,776.515,71.894,256.9,1144.498,1490.295,120.977,126.74,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2000 W 18TH AV,Residential,47.705,217.72,23.853,120.885,645.98,2769.695,76.913,128.217,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4000 W 39TH AV,Residential,228.879,732.228,114.439,57.22,2401.861,5783.012,204.335,208.313,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1400 E 55TH AV,Residential,70.921,798.402,35.46,146.013,1096.129,2982.575,125.782,35.46,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
1800 WALLACE ST,Residential,55.778,398.744,27.889,0.0,733.891,5026.247,121.8,127.198,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,0,0,1,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0,0,1,1,0
5100 LARCH ST,Collector,53.845,549.049,26.923,170.27,517.603,3456.88,518.573,539.207,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3000 E 41ST AV,Arterial,56.033,339.961,28.016,417.528,323.653,880.887,11.976,29.117,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,1,0,0,0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,1,0
3500 E 49TH AV,Secondary Arterial,51.227,1086.193,18.331,766.79,1204.922,1828.129,18.503,18.331,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,1,0,0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0,0,0,1,0
800 CLARK DRIVE,Arterial,49.054,46.678,24.527,106.419,552.241,1251.26,52.94,24.527,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,1,0,0,0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0
1500 WINDERMERE ST,Residential,51.839,1251.544,25.919,760.887,1745.912,1129.608,200.862,215.644,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
7300 ANGUS DRIVE,Residential,47.239,841.686,23.62,0.001,1643.26,2475.425,162.794,193.364,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3000 WINDSOR ST,Residential,55.718,305.218,19.878,9.788,911.574,1020.437,324.642,287.24,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
1000-1200 W 77TH AV,Residential,43.862,808.26,21.931,42.845,3186.983,1620.443,200.638,245.397,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0
5800-5900 KERR ST,Residential,153.911,570.281,81.907,133.66,496.026,1085.694,209.744,238.635,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5300 ANGUS DRIVE,Residential,72.076,564.293,24.236,4.171,558.721,2301.732,390.826,394.414,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
3600 QUEBEC ST,Residential,50.291,142.842,25.146,145.065,117.094,962.949,136.139,141.937,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
700-900 EVANS AV,Residential,123.449,653.016,61.725,524.693,109.649,835.463,117.08,248.219,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
1100 W 37TH AV,Residential,157.293,1146.844,78.646,0.004,1186.803,1211.577,240.216,246.124,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
2200 W 5TH AV,Residential,172.518,98.94,86.259,227.269,83.417,2627.083,106.211,128.529,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
3700 PENTICTON ST,Residential,46.652,397.771,23.326,104.396,1574.983,431.924,92.128,202.615,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2400 E 28TH AV,Residential,51.233,374.59,25.617,270.151,1796.426,315.588,35.56,164.189,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,1,1,1
4500 W 7TH AV,Residential,173.89,288.747,86.945,97.872,281.323,6486.707,285.665,302.517,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
7200-7400 KERR ST,Secondary Arterial,61.352,1815.764,30.676,12.719,1773.444,2429.588,11.907,301.067,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,1,0,0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,1,0
700 GARDEN DRIVE,Residential,45.359,339.905,22.679,71.287,310.166,1852.237,109.717,116.729,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
3300 NOOTKA ST,Residential,44.302,518.641,22.151,446.927,2087.104,550.961,192.127,200.682,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
6300-6400 DUMFRIES ST,Residential,164.931,639.654,82.466,26.136,1150.85,2782.232,139.941,129.524,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
6600 WALLACE ST,Residential,55.862,1094.148,27.931,673.139,2305.517,5447.365,939.184,679.806,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3500 W 21ST AV,Residential,193.593,156.209,96.797,145.608,1095.526,4965.976,150.354,334.297,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
900 W 16TH AV,Secondary Arterial,43.158,25.408,21.579,193.031,375.82,1083.529,5.666,21.579,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,1,0,0,1,5.0,2.0,0.0,0.0,1.0,2.0,1.0,1,1,0,1,0,0
2900 TRUTCH ST,Residential,50.3,227.488,25.15,140.918,441.955,4257.761,248.285,274.56,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
200 E CORDOVA ST,Arterial,54.419,28.521,27.21,59.43,7.063,815.262,22.665,27.21,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,1,0,0,0,40.0,1.0,3.0,0.0,1.0,1.0,1.0,1,0,0,0,0,0
2000 CASSIAR ST,Residential,50.863,1418.098,25.432,563.081,2353.584,640.919,194.638,215.107,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,1
8600 HEATHER ST,Residential,136.447,513.359,68.204,0.01,2233.023,557.428,43.053,68.204,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
7300-7400 BALACLAVA ST,Residential,193.5,1851.789,96.75,48.375,2044.079,4420.692,1709.979,1167.549,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
6200 ARLINGTON ST,Residential,38.664,547.496,19.332,239.201,681.302,1286.391,312.619,387.867,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2900 CELTIC AV,Residential,208.226,1871.827,104.113,82.002,2074.96,4068.219,1534.325,1010.832,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
3500 TRINITY ST,Residential,75.738,953.732,37.869,73.603,2264.907,3253.078,221.032,766.384,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
2500 VICTORIA DRIVE,Secondary Arterial,10.96,242.773,5.48,9.178,273.174,201.637,37.037,5.48,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,1,0,0,1,4.0,0.0,0.0,0.0,1.0,3.0,1.0,0,1,0,0,1,1
3600 SW MARINE DRIVE,Arterial,62.542,449.482,31.271,0.0,1752.945,5084.422,405.323,31.271,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
3800 SELKIRK ST,Residential,74.186,392.779,36.91,521.97,824.265,1228.009,182.973,335.428,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
1000 E 49TH AV,Secondary Arterial,50.278,477.161,25.139,304.409,458.49,2341.294,40.472,303.597,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,1,0,0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0
4200 QUEBEC ST,Residential,44.309,153.522,22.155,145.977,123.905,892.445,104.865,165.394,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
600 ABBOTT ST,Arterial,117.835,8.601,58.917,67.567,7.712,144.637,51.754,58.917,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,14.0,4.0,23.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
2900 E 3RD AV,Residential,113.598,1000.402,86.864,494.809,1711.996,984.547,109.389,111.949,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2100 BRIGADOON AV,Residential,94.859,517.28,47.429,160.865,2165.285,3311.625,231.718,240.859,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1600 MARPOLE AV,Residential,130.965,248.376,34.333,549.685,267.366,2002.169,186.799,147.859,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
2800 ST. GEORGE ST,Residential,50.327,138.27,25.164,325.216,498.71,1268.254,107.43,75.456,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0,0,0,1,1
3600 W 15TH AV,Residential,150.95,124.69,75.475,116.189,506.607,4904.775,71.942,118.468,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1300 W 54TH AV,Residential,84.092,962.849,42.046,483.204,1734.66,1600.477,217.101,340.788,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3300 ONTARIO ST,Residential,55.024,251.411,27.512,0.0,246.401,989.377,294.755,190.845,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0,0,0,1,0
3400 W 3RD AV,Residential,145.823,125.555,72.912,0.002,578.085,4311.825,114.751,123.341,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
3200 PINE ST,Residential,53.341,328.211,26.67,344.804,337.041,2200.223,199.945,174.39,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1
3600 FOSTER AV,Residential,81.145,184.446,40.573,219.817,556.284,667.057,109.206,130.344,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0,0,0,1,0
300 VICTORIA DRIVE,Secondary Arterial,55.943,42.254,27.971,184.559,325.615,1994.213,42.675,27.972,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,1,0,0,1,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,0,0,0
500-600 TERMINAL AV,Arterial,186.589,607.458,93.294,113.674,16.972,648.948,82.599,93.294,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,1,0,0,0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
2400 TRUTCH ST,Residential,48.374,31.191,24.187,28.012,35.284,4069.324,127.614,72.612,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1
2100 BLENHEIM ST,Residential,46.662,168.163,23.331,217.257,265.947,4146.44,178.154,167.447,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
